t,MV,PV,DV,SP,MVI,MVP,MVD,MVFF,MAN
8.500000000000000000e+00,6.000000000000000000e+01,4.329599999999999937e+01,5.000000000000000000e+01,5.900000000000000000e+01,-5.231376509592532642e+00,4.534535314925914662e+01,1.988602336033338602e+01,0.000000000000000000e+00,1.000000000000000000e+00
9.000000000000000000e+00,6.000000000000000000e+01,4.284499999999999886e+01,5.000000000000000000e+01,5.900000000000000000e+01,-6.847074699729425618e+00,4.664761717564196886e+01,2.019945752408745676e+01,0.000000000000000000e+00,1.000000000000000000e+00
9.500000000000000000e+00,6.000000000000000000e+01,4.335999999999999943e+01,5.000000000000000000e+01,5.900000000000000000e+01,-2.722215217155458333e+00,4.516055293265493020e+01,1.756166228450052813e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+01,6.000000000000000000e+01,4.323100000000000165e+01,5.000000000000000000e+01,5.900000000000000000e+01,-2.553450298992220979e+00,4.553304086924779170e+01,1.702040942974442927e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.050000000000000000e+01,6.000000000000000000e+01,4.297399999999999665e+01,5.000000000000000000e+01,5.900000000000000000e+01,-3.171891620066016770e+00,4.627512923904910735e+01,1.689676238101690942e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.100000000000000000e+01,6.000000000000000000e+01,4.316700000000000159e+01,5.000000000000000000e+01,5.900000000000000000e+01,-1.130488295877364990e+00,4.571784108585200812e+01,1.541264721002535687e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.150000000000000000e+01,6.000000000000000000e+01,4.278000000000000114e+01,5.000000000000000000e+01,5.900000000000000000e+01,-2.604655452604811572e+00,4.683530489563062105e+01,1.576935055697419052e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.200000000000000000e+01,6.000000000000000000e+01,4.278000000000000114e+01,5.000000000000000000e+01,5.900000000000000000e+01,-1.766752642063536882e+00,4.683530489563062105e+01,1.493144774643291584e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.250000000000000000e+01,6.000000000000000000e+01,4.261899999999999977e+01,5.000000000000000000e+01,5.900000000000000000e+01,-1.927355607488538070e+00,4.730019294052559786e+01,1.462716266696294021e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.300000000000000000e+01,6.000000000000000000e+01,4.319899999999999807e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.286569342507496216e+00,4.562544097754991412e+01,1.208798967994258966e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.350000000000000000e+01,6.000000000000000000e+01,4.271600000000000108e+01,5.000000000000000000e+01,5.900000000000000000e+01,6.691173325422816731e-02,4.702010511223483746e+01,1.291298315451093437e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.400000000000000000e+01,6.000000000000000000e+01,4.287700000000000244e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.707025654157664718e+00,4.655521706733985354e+01,1.173775727850248174e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.450000000000000000e+01,6.000000000000000000e+01,4.310300000000000153e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.669842847927956342e+00,4.590264130245622454e+01,1.042751584961581912e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.500000000000000000e+01,6.000000000000000000e+01,4.313499999999999801e+01,5.000000000000000000e+01,5.900000000000000000e+01,4.413519530092138154e+00,4.581024119415412343e+01,9.776239275753738411e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.550000000000000000e+01,6.000000000000000000e+01,4.284499999999999886e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.214622905262650931e+00,4.664761717564196886e+01,1.013775991909538021e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000000e+01,6.000000000000000000e+01,4.294100000000000250e+01,5.000000000000000000e+01,5.900000000000000000e+01,4.322126848428711199e+00,4.637041685073563713e+01,9.307456300835651675e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.650000000000000000e+01,6.000000000000000000e+01,4.313499999999999801e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.966198544962054484e+00,4.581024119415412343e+01,8.223560260883822082e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.700000000000000000e+01,6.000000000000000000e+01,4.329599999999999937e+01,5.000000000000000000e+01,5.900000000000000000e+01,7.357140465522769901e+00,4.534535314925914662e+01,7.297506385218083480e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.750000000000000000e+01,6.000000000000000000e+01,4.332800000000000296e+01,5.000000000000000000e+01,5.900000000000000000e+01,7.934504418588599783e+00,4.525295304095702420e+01,6.812542540454376017e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.800000000000000000e+01,6.000000000000000000e+01,4.319899999999999807e+01,5.000000000000000000e+01,5.900000000000000000e+01,7.532115971123952924e+00,4.562544097754991412e+01,6.842443051326132952e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.850000000000000000e+01,6.000000000000000000e+01,4.307000000000000028e+01,5.000000000000000000e+01,5.900000000000000000e+01,7.131316284211386858e+00,4.599792891414277562e+01,6.870754801645837517e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.900000000000000000e+01,6.000000000000000000e+01,4.345700000000000074e+01,5.000000000000000000e+01,5.900000000000000000e+01,9.789509701661586405e+00,4.488046510436416270e+01,5.330025193974251785e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.950000000000000000e+01,5.999999999999999289e+01,4.368299999999999983e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.141185271398581946e+01,4.422788933948053369e+01,4.360257946533645956e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,6.000000000000000000e+01,4.374699999999999989e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.202275798131154438e+01,4.404308912287631728e+01,3.934152895812138784e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.050000000000000000e+01,6.000000000000000000e+01,4.377900000000000347e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.242141049464907177e+01,4.395068901457420196e+01,3.627900490776725828e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.100000000000000000e+01,6.000000000000000000e+01,4.368299999999999983e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.204534349333521881e+01,4.422788933948053369e+01,3.726767167184247498e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.150000000000000000e+01,6.000000000000000000e+01,4.352100000000000080e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.128345561861196700e+01,4.469566488775994628e+01,4.020879493628087609e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.200000000000000000e+01,6.000000000000000000e+01,4.381199999999999761e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.322138608779057378e+01,4.385540140288767219e+01,2.923212509321754471e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.250000000000000000e+01,6.000000000000000000e+01,4.400500000000000256e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.452030628507874255e+01,4.329811324969057296e+01,2.181580465230684496e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.300000000000000000e+01,6.000000000000000000e+01,4.406900000000000261e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.501544774981467611e+01,4.311331303308635654e+01,1.871239217098966456e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.350000000000000000e+01,5.999999999999999289e+01,4.406900000000000261e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.511487585203977702e+01,4.311331303308635654e+01,1.771811114873865778e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.400000000000000000e+01,6.000000000000000000e+01,4.419800000000000040e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.597339304294832552e+01,4.274082509649349504e+01,1.285781860558179890e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.450000000000000000e+01,6.000000000000000000e+01,4.390800000000000125e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.432335684168098311e+01,4.357820107798134046e+01,2.098442080337675986e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,6.000000000000000000e+01,4.435900000000000176e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.710719732876485466e+01,4.227593705159851112e+01,6.168656196366359978e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.550000000000000000e+01,6.000000000000000000e+01,4.429500000000000171e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.676075100725544331e+01,4.246073726820272753e+01,7.785117245418292642e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.600000000000000000e+01,6.000000000000000000e+01,4.393999999999999773e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.469861228157266275e+01,4.348580096967923936e+01,1.815586748748098334e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.650000000000000000e+01,5.999999999999999289e+01,4.393999999999999773e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.479508329564906077e+01,4.348580096967923936e+01,1.719115734671699425e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.700000000000000000e+01,6.000000000000000000e+01,4.448799999999999955e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.813352880100827491e+01,4.190344911500564962e+01,-3.697791601392586003e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.750000000000000000e+01,5.999999999999999289e+01,4.445600000000000307e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.794195227706845586e+01,4.199584922330774361e+01,6.219849962380009228e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.800000000000000000e+01,6.000000000000000000e+01,4.474600000000000222e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.966361327532855796e+01,4.115847324181989819e+01,-8.220865171484547096e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.850000000000000000e+01,6.000000000000000711e+01,4.448799999999999955e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.809118741206367886e+01,4.190344911500564962e+01,5.363472930673185424e-03,0.000000000000000000e+00,1.000000000000000000e+00
2.900000000000000000e+01,6.000000000000000000e+01,4.464900000000000091e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.904545629645032534e+01,4.143856107011066570e+01,-4.840173665609925346e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.950000000000000000e+01,5.999999999999999289e+01,4.474600000000000222e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.959449856816047131e+01,4.115847324181989819e+01,-7.529718099803697218e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+01,6.000000000000000000e+01,4.461699999999999733e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.879011729832077293e+01,4.153096117841278812e+01,-3.210784767335627676e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.050000000000000000e+01,6.000000000000000000e+01,4.500399999999999778e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.106617339850312476e+01,4.041349736863417519e+01,-1.479670767137299725e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.100000000000000000e+01,6.000000000000000000e+01,4.506799999999999784e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.136677465775532170e+01,4.022869715202995877e+01,-1.595471809785280914e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.150000000000000000e+01,6.000000000000000000e+01,4.474600000000000222e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.937403163457573640e+01,4.115847324181989819e+01,-5.325048763956347075e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.200000000000000000e+01,6.000000000000000000e+01,4.477799999999999869e+01,5.000000000000000000e+01,5.900000000000000000e+01,1.953534874925257725e+01,4.106607313351780419e+01,-6.014218827703818882e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.250000000000000000e+01,6.000000000000000000e+01,4.490699999999999648e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.026776445033686969e+01,4.069358519692494269e+01,-9.613496472618117128e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.300000000000000000e+01,6.000000000000000000e+01,4.500399999999999778e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.079144372069091773e+01,4.041349736863417519e+01,-1.204941089325092696e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.350000000000000000e+01,6.000000000000000000e+01,4.526200000000000045e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.225616368177723459e+01,3.966852149544842376e+01,-1.924685177225657018e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.400000000000000000e+01,6.000000000000000000e+01,4.571300000000000097e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.482623571821385866e+01,3.836625746906560153e+01,-3.192493187279459299e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.450000000000000000e+01,6.000000000000000000e+01,4.552000000000000313e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.351300731995892335e+01,3.892354562226267944e+01,-2.436552942221603679e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.500000000000000000e+01,6.000000000000000000e+01,4.568099999999999739e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.433752522823712994e+01,3.845865757736771684e+01,-2.796182805604846333e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.550000000000000000e+01,6.000000000000000000e+01,4.564800000000000324e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.399341327210371588e+01,3.855394518905424661e+01,-2.547358461157963383e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.600000000000000000e+01,6.000000000000000000e+01,4.600300000000000011e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.596156450941953864e+01,3.752888148757775610e+01,-3.490445996997295630e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.650000000000000000e+01,6.000000000000000000e+01,4.574499999999999744e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.424735564122863707e+01,3.827385736076350042e+01,-2.521213001992135716e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.700000000000000000e+01,6.000000000000000000e+01,4.629299999999999926e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.736049171781760947e+01,3.669150550608991068e+01,-4.051997223907518375e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.750000000000000000e+01,6.000000000000000000e+01,4.610000000000000142e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.600159366149018325e+01,3.724879365928698860e+01,-3.250387320777173628e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.800000000000000000e+01,6.000000000000000000e+01,4.613199999999999790e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.601849637364358614e+01,3.715639355098489460e+01,-3.174889924628482074e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.850000000000000000e+01,6.000000000000000000e+01,4.626100000000000279e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.661417111654323264e+01,3.678390561439200468e+01,-3.398076730935235545e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.900000000000000000e+01,5.999999999999999289e+01,4.658299999999999841e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.834158245458290182e+01,3.585412952460206526e+01,-4.195711979184967966e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.950000000000000000e+01,5.999999999999999289e+01,4.664699999999999847e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.849786714500125129e+01,3.566932930799784884e+01,-4.167196452999099243e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+01,6.000000000000000000e+01,4.626100000000000279e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.598925238654812730e+01,3.678390561439200468e+01,-2.773158000940131540e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.050000000000000000e+01,6.000000000000000000e+01,4.645400000000000063e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.698549652605009896e+01,3.622661746119492676e+01,-3.212113987245023949e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.100000000000000000e+01,6.000000000000000000e+01,4.703399999999999892e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.025153335645750019e+01,3.455186549821924302e+01,-4.803398854676741436e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.150000000000000000e+01,6.000000000000000711e+01,4.706600000000000250e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.018591696141271896e+01,3.445946538991712060e+01,-4.645382351329838677e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.200000000000000000e+01,5.999999999999999289e+01,4.722800000000000153e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.089899431335505398e+01,3.399168984163770801e+01,-4.890684154992760213e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.250000000000000000e+01,6.000000000000000711e+01,4.722800000000000153e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.063912831670969439e+01,3.399168984163770801e+01,-4.630818158347403291e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.300000000000000000e+01,6.000000000000000000e+01,4.706600000000000250e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.943316101028756293e+01,3.445946538991712060e+01,-3.892626400204684867e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.350000000000000000e+01,6.000000000000000000e+01,4.700200000000000244e+01,5.000000000000000000e+01,5.900000000000000000e+01,2.884710329680060781e+01,3.464426560652133702e+01,-3.491368903321944384e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.400000000000000000e+01,6.000000000000000000e+01,4.722800000000000153e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.000072244631822116e+01,3.399168984163770801e+01,-3.992412287955928285e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.450000000000000000e+01,5.999999999999999289e+01,4.735600000000000165e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.054703285719458350e+01,3.362208940842927518e+01,-4.169122265623859569e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.500000000000000000e+01,6.000000000000000000e+01,4.764600000000000080e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.204386306431378273e+01,3.278471342694143686e+01,-4.828576491255216041e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.550000000000000000e+01,6.000000000000000000e+01,4.761399999999999721e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.159768544575847571e+01,3.287711353524355218e+01,-4.474798981002027887e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.600000000000000000e+01,6.000000000000000000e+01,4.777499999999999858e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.231390136161805771e+01,3.241222549034856826e+01,-4.726126851966624187e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.650000000000000000e+01,5.999999999999999289e+01,4.745300000000000296e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.015481130663131992e+01,3.334200158013851478e+01,-3.496812886769835593e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.700000000000000000e+01,6.000000000000000000e+01,4.803300000000000125e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.340572069046393722e+01,3.166724961716282394e+01,-5.072970307626757602e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.750000000000000000e+01,6.000000000000000000e+01,4.806499999999999773e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.332578064415316277e+01,3.157484950886072639e+01,-4.900630153013889156e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.800000000000000000e+01,6.000000000000000000e+01,4.816199999999999903e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.364014665234370938e+01,3.129476168056995888e+01,-4.934908332913666484e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.850000000000000000e+01,5.999999999999999289e+01,4.813000000000000256e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.318831910238171190e+01,3.138716178887205643e+01,-4.575480891253765670e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.900000000000000000e+01,6.000000000000000711e+01,4.838799999999999812e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.447394577976719887e+01,3.064218591568632988e+01,-5.116131695453526085e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.950000000000000000e+01,6.000000000000000000e+01,4.832300000000000040e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.381695187316737616e+01,3.082987363567497852e+01,-4.646825508842355568e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+01,5.999999999999999289e+01,4.829099999999999682e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.338043157426085372e+01,3.092227374397709383e+01,-4.302705318237947552e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.050000000000000000e+01,6.000000000000000000e+01,4.871000000000000085e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.563453605030787941e+01,2.971240982589636559e+01,-5.346945876204244108e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.100000000000000000e+01,6.000000000000000711e+01,4.877400000000000091e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.572965004670064104e+01,2.952760960929215273e+01,-5.257259655992791991e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.150000000000000000e+01,6.000000000000000000e+01,4.851700000000000301e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.392748708333058261e+01,3.026969797909344351e+01,-4.197185062424024338e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.200000000000000000e+01,6.000000000000000711e+01,4.893599999999999994e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.618719836725440331e+01,2.905983406101273658e+01,-5.247032428267140780e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.250000000000000000e+01,6.000000000000000711e+01,4.909700000000000131e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.686238173877934798e+01,2.859494601611775622e+01,-5.457327754897103311e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.300000000000000000e+01,6.000000000000000000e+01,4.871000000000000085e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.427929062124232473e+01,2.971240982589636559e+01,-3.991700447138689434e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.350000000000000000e+01,5.999999999999999289e+01,4.877400000000000091e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.444641544331141603e+01,2.952760960929215273e+01,-3.974025052603569197e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.400000000000000000e+01,6.000000000000000000e+01,4.874199999999999733e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.404564432704746224e+01,2.962000971759426804e+01,-3.665654044641727616e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.450000000000000000e+01,6.000000000000000000e+01,4.916100000000000136e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.633359845661551191e+01,2.841014579951353980e+01,-4.743744256129049930e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.500000000000000000e+01,6.000000000000000000e+01,4.945100000000000051e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.779989618371256199e+01,2.757276981802569438e+01,-5.372666001738254593e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.550000000000000000e+01,6.000000000000000000e+01,4.954800000000000182e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.808918061591216997e+01,2.729268198973493043e+01,-5.381862605647102171e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.600000000000000000e+01,6.000000000000000000e+01,4.912899999999999778e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.532048762507609752e+01,2.850254590781565867e+01,-3.823033532891758846e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.650000000000000000e+01,6.000000000000000711e+01,4.906400000000000006e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.473220235557592872e+01,2.869023362780430730e+01,-3.422435983380235580e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.700000000000000000e+01,5.999999999999999289e+01,4.916100000000000136e+01,5.000000000000000000e+01,5.900000000000000000e+01,3.512511205805412118e+01,2.841014579951353980e+01,-3.535257857567663642e+00,0.000000000000000000e+00,1.000000000000000000e+00
